466,116.625
467,116.875
468,117.125
469,117.375
470,117.625
471,117.875
472,118.125
473,118.375
474,118.625
475,118.875
476,119.125
477,119.375
478,119.625
479,119.875
480,120.125
481,120.375
482,120.625
483,120.875
484,121.125
485,121.375
486,121.625
487,121.875
488,122.125
489,122.375
490,122.625
491,122.875
492,123.125
493,123.375
494,123.625
495,123.875
496,124.125
497,124.375
498,124.625
499,124.875
500,125.125
501,125.375
502,125.625
503,125.875
504,126.125
505,126.375
506,126.625
507,126.875
508,127.125
509,127.375
510,127.625
511,127.875
512,128.125
513,128.375
514,128.625
515,128.875
516,129.125
517,129.375
518,129.625
519,129.875
520,130.125
521,130.375
522,130.625
523,130.875
524,131.125
525,131.375
526,131.625
527,131.875
528,132.125
529,132.375
530,132.625
531,132.875
532,133.125
533,133.375
534,133.625
535,133.875
536,134.125
537,134.375
538,134.625
539,134.875
540,135.125
541,135.375
542,135.625
543,135.875
544,136.125
545,136.375
546,136.625
547,136.875
548,137.125
549,137.375
550,137.625
551,137.875
552,138.125
553,138.375
554,138.625
555,138.875
556,139.125
557,139.375
558,139.625
559,139.875
560,140.125
561,140.375
562,140.625
563,140.875
564,141.125
565,141.375
566,141.625
567,141.875
568,142.125
569,142.375
570,142.625
571,142.875
572,143.125
573,143.375
574,143.625
575,143.875
576,144.125
577,144.375
578,144.625
579,144.875
580,145.125
581,145.375
582,145.625
583,145.875
584,146.125
585,146.375
586,146.625
587,146.875
588,147.125
589,147.375
590,147.625
591,147.875
592,148.125
593,148.375
594,148.625
595,148.875
596,149.125
597,149.375
598,149.625
599,149.875
600,150.125
601,150.375
602,150.625
603,150.875
604,151.125
605,151.375
606,151.625
607,151.875
608,152.125
609,152.375
610,152.625
611,152.875
612,153.125
613,153.375
614,153.625
615,153.875
616,154.125
617,154.375
618,154.625
619,154.875
620,155.125
621,155.375
622,155.625
623,155.875
624,156.125
625,156.375
626,156.625
627,156.875
628,157.125
629,157.375
630,157.625
631,157.875
632,158.125
633,158.375
634,158.625
635,158.875
636,159.125
637,159.375
638,159.625
639,159.875
640,160.125
641,160.375
642,160.625
643,160.875
644,161.125
645,161.375
646,161.625
647,161.875
648,162.125
649,162.375
650,162.625
651,162.875
652,163.125
653,163.375
654,163.625
655,163.875
656,164.125
657,164.375
658,164.625
659,164.875
660,165.125
661,165.375
662,165.625
663,165.875
664,166.125
665,166.375
666,166.625
667,166.875
668,167.125
669,167.375
670,167.625
671,167.875
672,168.125
673,168.375
674,168.625
675,168.875
676,169.125
677,169.375
678,169.625
679,169.875
680,170.125
681,170.375
682,170.625
683,170.875
684,171.125
685,171.375
686,171.625
687,171.875
688,172.125
689,172.375
690,172.625
691,172.875
692,173.125
693,173.375
694,173.625
695,173.875
696,174.125
697,174.375
698,174.625
699,174.875
700,175.125
701,175.375
702,175.625
703,175.875
704,176.125
705,176.375
706,176.625
707,176.875
708,177.125
709,177.375
710,177.625
711,177.875
712,178.125
713,178.375
714,178.625
715,178.875
716,179.125
717,179.375
718,179.625
719,179.875
720,180.125
721,180.375
722,180.625
723,180.875
724,181.125
725,181.375
726,181.625
727,181.875
728,182.125
729,182.375
730,182.625
731,182.875
732,183.125
733,183.375
734,183.625
735,183.875
736,184.125
737,184.375
738,184.625
739,184.875
740,185.125
741,185.375
742,185.625
743,185.875
744,186.125
745,186.375
746,186.625
747,186.875
748,187.125
749,187.375
750,187.625
751,187.875
752,188.125
753,188.375
754,188.625
755,188.875
756,189.125
757,189.375
758,189.625
759,189.875
760,190.125
761,190.375
762,190.625
763,190.875
764,191.125
765,191.375
766,191.625
767,191.875
768,192.125
769,192.375
770,192.625
771,192.875
772,193.125
773,193.375
774,193.625
775,193.875
776,194.125
777,194.375
778,194.625
779,194.875
780,195.125
781,195.375
782,195.625
783,195.875
784,196.125
785,196.375
786,196.625
787,196.875
788,197.125
789,197.375
790,197.625
791,197.875
792,198.125
793,198.375
794,198.625
795,198.875
796,199.125
797,199.375
798,199.625
799,199.875
800,200.125
801,200.375
802,200.625
803,200.875
804,201.125
805,201.375
806,201.625
807,201.875
808,202.125
809,202.375
810,202.625
811,202.875
812,203.125
813,203.375
814,203.625
815,203.875
816,204.125
817,204.375
818,204.625
819,204.875
820,205.125
821,205.375
822,205.625
823,205.875
824,206.125
825,206.375
826,206.625
827,206.875
828,207.125
829,207.375
830,207.625
831,207.875
832,208.125
833,208.375
834,208.625
835,208.875
836,209.125
837,209.375
838,209.625
839,209.875
840,210.125
841,210.375
842,210.625
843,210.875
844,211.125
845,211.375
846,211.625
847,211.875
848,212.125
849,212.375
850,212.625
851,212.875
852,213.125
853,213.375
854,213.625
855,213.875
856,214.125
857,214.375
858,214.625
859,214.875
860,215.125
861,215.375
862,215.625
863,215.875
864,216.125
865,216.375
866,216.625
867,216.875
868,217.125
869,217.375
870,217.625
871,217.875
872,218.125
873,218.375
874,218.625
875,218.875
876,219.125
877,219.375
878,219.625
879,219.875
880,220.125
881,220.375
882,220.625
883,220.875
884,221.125
885,221.375
886,221.625
887,221.875
888,222.125
889,222.375
890,222.625
891,222.875
892,223.125
893,223.375
894,223.625
895,223.875
896,224.125
897,224.375
898,224.625
899,224.875
900,225.125
901,225.375
902,225.625
903,225.875
904,226.125
905,226.375
906,226.625
907,226.875
908,227.125
909,227.375
910,227.625
911,227.875
912,228.125
913,228.375
914,228.625
915,228.875
916,229.125
917,229.375
918,229.625
919,229.875
920,230.125
921,230.375
922,230.625
923,230.875
924,231.125
925,231.375
926,231.625
927,231.875
928,232.125
929,232.375
930,232.625
931,232.875
932,233.125
933,233.375
934,233.625
935,233.875
936,234.125
937,234.375
938,234.625
939,234.875
940,235.125
941,235.375
942,235.625
943,235.875
944,236.125
945,236.375
946,236.625
947,236.875
948,237.125
949,237.375
950,237.625
951,237.875
952,238.125
953,238.375
954,238.625
955,238.875
956,239.125
957,239.375
958,239.625
959,239.875
960,240.125
961,240.375
962,240.625
963,240.875
964,241.125
965,241.375
966,241.625
967,241.875
968,242.125
969,242.375
970,242.625
971,242.875
972,243.125
973,243.375
974,243.625
975,243.875
976,244.125
977,244.375
978,244.625
979,244.875
980,245.125
981,245.375
982,245.625
983,245.875
984,246.125
985,246.375
986,246.625
987,246.875
988,247.125
989,247.375
990,247.625
991,247.875
992,248.125
993,248.375
994,248.625
995,248.875
996,249.125
997,249.375
998,249.625
999,249.875
1000,250.125
1001,250.375
1002,250.625
1003,250.875
1004,251.125
1005,251.375
1006,251.625
1007,251.875
1008,252.125
1009,252.375
1010,252.625
1011,252.875
1012,253.125
1013,253.375
1014,253.625
1015,253.875
1016,254.125
1017,254.375
1018,254.625
1019,254.875
1020,255.125
1021,255.375
1022,255.625
1023,255.875
1024,256.125
1025,256.375
1026,256.625
1027,256.875
1028,257.125
1029,257.375
1030,257.625
1031,257.875
1032,258.125
1033,258.375
1034,258.625
1035,258.875
1036,259.125
1037,259.375
1038,259.625
1039,259.875
1040,260.125
1041,260.375
1042,260.625
1043,260.875
1044,261.125
1045,261.375
1046,261.625
1047,261.875
1048,262.125
1049,262.375
1050,262.625
1051,262.875
1052,263.125
1053,263.375
1054,263.625
1055,263.875
1056,264.125
1057,264.375
1058,264.625
1059,264.875
1060,265.125
1061,265.375
1062,265.625
1063,265.875
1064,266.125
1065,266.375
1066,266.625
1067,266.875
1068,267.125
1069,267.375
1070,267.625
1071,267.875
1072,268.125
1073,268.375
1074,268.625
1075,268.875
1076,269.125
1077,269.375
1078,269.625
1079,269.875
1080,270.125
1081,270.375
1082,270.625
1083,270.875
1084,271.125
1085,271.375
1086,271.625
1087,271.875
1088,272.125
1089,272.375
1090,272.625
1091,272.875
1092,273.125
1093,273.375
1094,273.625
1095,273.875
1096,274.125
1097,274.375
1098,274.625
1099,274.875
1100,275.125
1101,275.375
1102,275.625
1103,275.875
1104,276.125
1105,276.375
1106,276.625
1107,276.875
1108,277.125
1109,277.375
1110,277.625
1111,277.875
1112,278.125
1113,278.375
1114,278.625
1115,278.875
1116,279.125
1117,279.375
1118,279.625
1119,279.875
1120,280.125
1121,280.375
1122,280.625
1123,280.875
1124,281.125
1125,281.375
1126,281.625
1127,281.875
1128,282.125
1129,282.375
1130,282.625
1131,282.875
1132,283.125
1133,283.375
1134,283.625
1135,283.875
1136,284.125
1137,284.375
1138,284.625
1139,284.875
1140,285.125
1141,285.375
1142,285.625
1143,285.875
1144,286.125
1145,286.375
1146,286.625
1147,286.875
1148,287.125
1149,287.375
1150,287.625
1151,287.875
1152,288.125
1153,288.375
1154,288.625
1155,288.875
1156,289.125
1157,289.375
1158,289.625
1159,289.875
1160,290.125
1161,290.375
1162,290.625
1163,290.875
1164,291.125
1165,291.375
1166,291.625
1167,291.875
1168,292.125
1169,292.375
1170,292.625
1171,292.875
1172,293.125
1173,293.375
1174,293.625
1175,293.875
1176,294.125
1177,294.375
1178,294.625
1179,294.875
1180,295.125
1181,295.375
1182,295.625
1183,295.875
1184,296.125
1185,296.375
1186,296.625
1187,296.875
1188,297.125
1189,297.375
1190,297.625
1191,297.875
1192,298.125
1193,298.375
1194,298.625
1195,298.875
1196,299.125
1197,299.375
1198,299.625
1199,299.875
1200,300.125
1201,300.375
1202,300.625
1203,300.875
1204,301.125
1205,301.375
1206,301.625
1207,301.875
1208,302.125
1209,302.375
1210,302.625
1211,302.875
1212,303.125
1213,303.375
1214,303.625
1215,303.875
1216,304.125
1217,304.375
1218,304.625
1219,304.875
1220,305.125
1221,305.375
1222,305.625
1223,305.875
1224,306.125
1225,306.375
1226,306.625
1227,306.875
1228,307.125
1229,307.375
1230,307.625
1231,307.875
1232,308.125
1233,308.375
1234,308.625
1235,308.875
1236,309.125
1237,309.375
1238,309.625
1239,309.875
1240,310.125
1241,310.375
1242,310.625
1243,310.875
1244,311.125
1245,311.375
1246,311.625
1247,311.875
1248,312.125
1249,312.375
1250,312.625
1251,312.875
1252,313.125
1253,313.375
1254,313.625
1255,313.875
1256,314.125
1257,314.375
1258,314.625
1259,314.875
1260,315.125
1261,315.375
1262,315.625
1263,315.875
1264,316.125
1265,316.375
1266,316.625
1267,316.875
1268,317.125
1269,317.375
1270,317.625
1271,317.875
1272,318.125
1273,318.375
1274,318.625
1275,318.875
1276,319.125
1277,319.375
1278,319.625
1279,319.875
1280,320.125
1281,320.375
1282,320.625
1283,320.875
1284,321.125
1285,321.375
1286,321.625
1287,321.875
1288,322.125
1289,322.375
1290,322.625
1291,322.875
1292,323.125
1293,323.375
1294,323.625
1295,323.875
1296,324.125
1297,324.375
1298,324.625
1299,324.875
1300,325.125
1301,325.375
1302,325.625
1303,325.875
1304,326.125
1305,326.375
1306,326.625
1307,326.875
1308,327.125
1309,327.375
1310,327.625
1311,327.875
1312,328.125
1313,328.375
1314,328.625
1315,328.875
1316,329.125
1317,329.375
1318,329.625
1319,329.875
1320,330.125
1321,330.375
1322,330.625
1323,330.875
1324,331.125
1325,331.375
1326,331.625
1327,331.875
1328,332.125
1329,332.375
1330,332.625
1331,332.875
1332,333.125
1333,333.375
1334,333.625
1335,333.875
1336,334.125
1337,334.375
1338,334.625
1339,334.875
1340,335.125
1341,335.375
1342,335.625
1343,335.875
1344,336.125
1345,336.375
1346,336.625
1347,336.875
1348,337.125
1349,337.375
1350,337.625
1351,337.875
1352,338.125
1353,338.375
1354,338.625
1355,338.875
1356,339.125
1357,339.375
1358,339.625
1359,339.875
1360,340.125
1361,340.375
1362,340.625
1363,340.875
1364,341.125
1365,341.375
1366,341.625
1367,341.875
1368,342.125
1369,342.375
1370,342.625
1371,342.875
1372,343.125
1373,343.375
1374,343.625
1375,343.875
1376,344.125
1377,344.375
1378,344.625
1379,344.875
1380,345.125
1381,345.375
1382,345.625
1383,345.875
1384,346.125
1385,346.375
1386,346.625
1387,346.875
1388,347.125
1389,347.375
1390,347.625
1391,347.875
1392,348.125
1393,348.375
1394,348.625
1395,348.875
1396,349.125
1397,349.375
1398,349.625
1399,349.875
1400,350.125
1401,350.375
1402,350.625
1403,350.875
1404,351.125
1405,351.375
1406,351.625
1407,351.875
1408,352.125
1409,352.375
1410,352.625
1411,352.875
1412,353.125
1413,353.375
1414,353.625
1415,353.875
1416,354.125
1417,354.375
1418,354.625
1419,354.875
1420,355.125
1421,355.375
1422,355.625
1423,355.875
1424,356.125
1425,356.375
1426,356.625
1427,356.875
1428,357.125
1429,357.375
1430,357.625
1431,357.875
1432,358.125
1433,358.375
1434,358.625
1435,358.875
1436,359.125
1437,359.375
1438,359.625
1439,359.875
